date,order,Capsule,Family,ID,eggmass,original,current,gen
10/27/2017,215,0.117,W150,W150.2A220C32ppt,1,20C32ppt,20C32ppt,p
10/27/2017,216,0.209,W150,W150.2A420C16ppt,1,20C16ppt,20C16ppt,p
10/27/2017,217,0.228,W150,W150.2A420C16ppt,1,20C16ppt,20C16ppt,p
10/27/2017,218,0.115,W150,W150.2A420C32ppt,1,20C32ppt,20C32ppt,p
10/27/2017,219,0.107,W150,W150.2A420C32ppt,1,20C32ppt,20C32ppt,p
10/27/2017,220,0.206,W150,W150.2B220C32ppt,1,20C32ppt,20C32ppt,p
10/27/2017,221,0.232,W150,W150.2B220C32ppt,1,20C32ppt,20C32ppt,p
10/27/2017,222,0.184,W150,W150.2B320C32ppt,1,20C32ppt,20C32ppt,p
10/27/2017,223,0.23,W150,W150.2B320C32ppt,1,20C32ppt,20C32ppt,p
10/27/2017,224,0.177,W150,W150.2B420C32ppt,1,20C32ppt,20C32ppt,p
10/27/2017,225,0.147,W150,W150.2B420C32ppt,1,20C32ppt,20C32ppt,p
10/27/2017,226,0.119,W150,W150.2C220C32ppt,1,20C32ppt,20C32ppt,p
10/27/2017,227,0.105,W150,W150.2C220C32ppt,1,20C32ppt,20C32ppt,p
10/27/2017,228,0.103,W150,W150.2C320C32ppt,1,20C32ppt,20C32ppt,p
10/27/2017,229,0.11,W150,W150.2C320C32ppt,1,20C32ppt,20C32ppt,p
10/28/2017,155,0.225,W150,W150.3A120C32ppt,1,20C32ppt,20C32ppt,p
10/28/2017,156,0.233,W150,W150.3A120C32ppt,1,20C32ppt,20C32ppt,p
10/28/2017,157,0.215,W150,W150.3A120C32ppt,2,20C32ppt,20C32ppt,p
10/28/2017,158,0.232,W150,W150.3A120C32ppt,2,20C32ppt,20C32ppt,p
10/28/2017,159,0.2,W150,W150.3A220C32ppt,1,20C32ppt,20C32ppt,p
10/28/2017,160,0.211,W150,W150.3A220C32ppt,1,20C32ppt,20C32ppt,p
10/28/2017,161,0.1,W150,W150.3A320C32ppt,1,20C32ppt,20C32ppt,p
10/28/2017,162,0.112,W150,W150.3A320C32ppt,1,20C32ppt,20C32ppt,p
10/28/2017,163,0.103,W150,W150.3A320C32ppt,2,20C32ppt,20C32ppt,p
10/28/2017,164,0.121,W150,W150.3A320C32ppt,2,20C32ppt,20C32ppt,p
10/28/2017,165,0.209,W150,W150.3A420C32ppt,1,20C32ppt,20C32ppt,p
10/28/2017,166,0.197,W150,W150.3A420C32ppt,1,20C32ppt,20C32ppt,p
10/28/2017,167,0.114,W150,W150.3B320C32ppt,1,20C32ppt,20C32ppt,p
10/28/2017,168,0.12,W150,W150.3B320C32ppt,1,20C32ppt,20C32ppt,p
11/3/2017,1,0.2,SCW50.2A1,SCW50.2A1A2,1,20C16ppt,20C16ppt,F1
11/3/2017,2,0.137,SCW50.2A1,SCW50.2A1A2,1,20C16ppt,20C16ppt,F1
11/3/2017,3,0.112,SCW50.2A1,SCW50.2A1A3,1,20C16ppt,20C16ppt,F1
11/3/2017,4,0.109,SCW50.2A1,SCW50.2A1A3,1,20C16ppt,20C16ppt,F1
11/10/2017,1,0.188,SCW48.2,SCW48.2A1.2,1,20C16ppt,20C16ppt,F1
11/10/2017,2,0.187,SCW48.2,SCW48.2A1.2,1,20C16ppt,20C16ppt,F1
11/10/2017,3,0.1,SCW48.2,SCW48.2A2,1,20C16ppt,20C16ppt,F1
11/10/2017,4,0.098,SCW48.2,SCW48.2A2,1,20C16ppt,20C16ppt,F1
11/10/2017,5,0.109,SCW48.2,SCW48.2A2,2,20C16ppt,20C16ppt,F1
11/10/2017,6,0.109,SCW48.2,SCW48.2A2,2,20C16ppt,20C16ppt,F1
11/10/2017,7,0.125,SCW48.2,SCW48.2A3,1,20C32ppt,20C16ppt,F1
11/10/2017,8,0.129,SCW48.2,SCW48.2A3,1,20C32ppt,20C16ppt,F1
11/10/2017,9,0.127,SCW48.2,SCW48.2A3,2,20C32ppt,20C16ppt,F1
11/10/2017,10,0.112,SCW48.2,SCW48.2A3,2,20C32ppt,20C16ppt,F1
11/10/2017,11,0.122,SCW48.2,SCW48.2A3,3,20C32ppt,20C16ppt,F1
11/10/2017,12,0.125,SCW48.2,SCW48.2A3,3,20C32ppt,20C16ppt,F1
11/10/2017,13,0.109,SCW48.2,SCW48.2A4,1,20C32ppt,20C16ppt,F1
11/10/2017,14,0.111,SCW48.2,SCW48.2B2,1,20C32ppt,20C16ppt,F1
11/10/2017,15,0.115,SCW48.2,SCW48.2B2,1,20C32ppt,20C16ppt,F1
11/10/2017,16,0.099,SCW48.2,SCW48.2C1,1,20C16ppt,20C16ppt,F1
11/10/2017,17,0.119,SCW48.2,SCW48.2C1,1,20C16ppt,20C16ppt,F1
11/10/2017,18,0.114,SCW48.2,SCW48.2C1,1,20C32ppt,20C16ppt,F1
11/10/2017,19,0.1,SCW48.2,SCW48.2C1,1,20C32ppt,20C16ppt,F1
11/10/2017,20,0.12,SCW48.2,SCW48.2C2,1,20C16ppt,20C16ppt,F1
11/10/2017,21,0.118,SCW48.2,SCW48.2C2,1,20C16ppt,20C16ppt,F1
11/10/2017,22,0.119,SCW49A3,SCW49A3A1,1,20C32ppt,20C32ppt,F1
11/10/2017,23,0.121,SCW49A3,SCW49A3A1,1,20C32ppt,20C32ppt,F1
11/10/2017,24,0.12,SCW49A3,SCW49A3B1,1,20C16ppt,20C32ppt,F1
11/10/2017,25,0.116,SCW49A3,SCW49A3B1,1,20C16ppt,20C32ppt,F1
11/10/2017,26,0.179,SCW49A3,SCW49A3B1,1,20C32ppt,20C32ppt,F1
11/10/2017,27,0.172,SCW49A3,SCW49A3B1,1,20C32ppt,20C32ppt,F1
11/10/2017,28,0.109,SCW49A3,SCW49A3B1,2,20C16ppt,20C32ppt,F1
11/10/2017,29,0.117,SCW49A3,SCW49A3B1,2,20C16ppt,20C32ppt,F1
11/10/2017,30,0.124,SCW49A3,SCW49A3B1,3,20C16ppt,20C32ppt,F1
11/10/2017,31,0.126,SCW49A3,SCW49A3B1,3,20C16ppt,20C32ppt,F1
11/10/2017,32,0.119,SCW49A3,SCW49A3B1,4,20C16ppt,20C32ppt,F1
11/10/2017,33,0.117,SCW49A3,SCW49A3B1,4,20C16ppt,20C32ppt,F1
11/10/2017,34,0.13,SCW49A3,SCW49A3C1,1,20C16ppt,20C32ppt,F1
11/10/2017,35,0.114,SCW49A3,SCW49A3C1,1,20C16ppt,20C32ppt,F1
11/10/2017,36,0.158,SCW49A3,SCW49A3C1,1,20C16ppt,20C32ppt,F1
11/10/2017,37,0.168,SCW49A3,SCW49A3C1,1,20C32ppt,20C32ppt,F1
11/10/2017,38,0.119,SCW49A3,SCW49A3C1,1,20C32ppt,20C32ppt,F1
11/10/2017,39,0.123,SCW49A3,SCW49A3C1,2,20C16ppt,20C32ppt,F1
11/10/2017,40,0.116,SCW49A3,SCW49A3C1,2,20C16ppt,20C32ppt,F1
11/10/2017,41,0.111,SCW49A3,SCW49A3C1,3,20C16ppt,20C32ppt,F1
11/10/2017,42,0.125,SCW49A3,SCW49A3C1,3,20C16ppt,20C32ppt,F1
11/10/2017,43,0.153,SCW50.2A1,SCW50.2A1A2,1,20C16ppt,20C16ppt,F1
11/10/2017,44,0.134,SCW50.2A1,SCW50.2A1A2,1,20C16ppt,20C16ppt,F1
11/10/2017,45,0.139,SCW50.2A1,SCW50.2A1A2,2,20C16ppt,20C16ppt,F1
11/10/2017,46,0.169,SCW50.2A1,SCW50.2A1A2,2,20C16ppt,20C16ppt,F1
11/10/2017,47,0.116,SCW50.2A1,SCW50.2A1A3,1,20C16ppt,20C16ppt,F1
11/10/2017,48,0.109,SCW50.2A1,SCW50.2A1A3,1,20C16ppt,20C16ppt,F1
11/10/2017,49,0.112,SCW50.2A1,SCW50.2A1B1,1,20C16ppt,20C16ppt,F1
11/10/2017,50,0.107,SCW50.2A1,SCW50.2A1B1,1,20C16ppt,20C16ppt,F1
11/10/2017,51,0.13,SCW50.2A1,SCW50.2A1C1,1,20C16ppt,20C16ppt,F1
11/10/2017,52,0.135,SCW50.2A1,SCW50.2A1C1,1,20C16ppt,20C16ppt,F1
11/10/2017,53,0.112,W144C1,W144C1A1,1,20C16ppt,20C16ppt,F1
11/10/2017,54,0.121,W144C1,W144C1A1,1,20C16ppt,20C16ppt,F1
11/10/2017,55,0.195,W144C1,W144C1A1,2,20C16ppt,20C16ppt,F1
11/10/2017,56,0.157,W144C1,W144C1A1,2,20C16ppt,20C16ppt,F1
11/10/2017,57,0.219,W144C1,W144C1A1,3,20C16ppt,20C16ppt,F1
11/10/2017,58,0.209,W144C1,W144C1A1,3,20C16ppt,20C16ppt,F1
11/10/2017,59,0.204,W144C1,W144C1C1,1,20C16ppt,20C16ppt,F1
11/10/2017,60,0.206,W144C1,W144C1C1,1,20C16ppt,20C16ppt,F1
11/10/2017,61,0.095,W144C4,W144C4C2,1,20C16ppt,20C16ppt,F1
11/10/2017,62,0.113,W144C4,W144C4C2,1,20C16ppt,20C16ppt,F1
11/10/2017,63,0.139,W150.2A1,W150.2A1A1,1,20C32ppt,20C16ppt,F1
11/10/2017,64,0.141,W150.2A1,W150.2A1A1,1,20C32ppt,20C16ppt,F1
11/10/2017,65,0.165,W150.2A1,W150.2A1B1,1,20C32ppt,20C16ppt,F1
11/10/2017,66,0.108,W150.2A1,W150.2A1B1,1,20C32ppt,20C16ppt,F1
11/10/2017,67,0.19,W150.2A1,W150.2A1B1,2,20C32ppt,20C16ppt,F1
11/10/2017,68,0.126,W150.2A1,W150.2A1B1,2,20C32ppt,20C16ppt,F1
11/10/2017,69,0.144,W150.2A1,W150.2A1B1,3,20C32ppt,20C16ppt,F1
11/10/2017,70,0.153,W150.2A1,W150.2A1B1,3,20C32ppt,20C16ppt,F1
11/10/2017,71,0.197,W150.2A1,W150.2A1B1,4,20C32ppt,20C16ppt,F1
11/10/2017,72,0.126,W150.2A1,W150.2A1B1,4,20C32ppt,20C16ppt,F1
11/10/2017,73,0.168,W150.2A1,W150.2A1B1,4,20C32ppt,20C16ppt,F1
11/10/2017,74,0.18,W150.2A1,W150.2A1C1,1,20C32ppt,20C16ppt,F1
11/10/2017,75,0.191,W150.2A1,W150.2A1C1,1,20C32ppt,20C16ppt,F1
11/10/2017,76,0.139,W150.2A1,W150.2A1C1,1,20C32ppt,20C16ppt,F1
11/10/2017,77,0.113,W150.2A1,W150.2A1C2,1,20C32ppt,20C16ppt,F1
11/10/2017,78,0.106,W150.2A1,W150.2A1C2,1,20C32ppt,20C16ppt,F1
11/10/2017,79,0.126,W150.2A1,W150.2A1C2,2,20C32ppt,20C16ppt,F1
11/10/2017,80,0.131,W150.2A1,W150.2A1C2,2,20C32ppt,20C16ppt,F1
11/10/2017,81,0.122,W150.2A1,W150.2A1C2,3,20C32ppt,20C16ppt,F1
11/10/2017,82,0.119,W150.2A1,W150.2A1C2,3,20C32ppt,20C16ppt,F1
11/10/2017,83,0.154,W150.2B2,W150.2B2A2,1,20C32ppt,20C32ppt,F1
11/10/2017,84,0.172,W150.2B2,W150.2B2A2,1,20C32ppt,20C32ppt,F1
11/10/2017,85,0.115,W150.2B2,W150.2B2A3,1,20C16ppt,20C32ppt,F1
11/10/2017,86,0.127,W150.2B2,W150.2B2A3,1,20C16ppt,20C32ppt,F1
11/10/2017,87,0.13,W150.2B2,W150.2B2A4,1,20C16ppt,20C32ppt,F1
11/10/2017,88,0.13,W150.2B2,W150.2B2A4,1,20C16ppt,20C32ppt,F1
11/10/2017,89,0.132,W150.2B2,W150.2B2A4,1,20C32ppt,20C32ppt,F1
11/10/2017,90,0.139,W150.2B2,W150.2B2A4,1,20C32ppt,20C32ppt,F1
11/10/2017,91,0.149,W150.2B2,W150.2B2A4,2,20C16ppt,20C32ppt,F1
11/10/2017,92,0.138,W150.2B2,W150.2B2A4,2,20C16ppt,20C32ppt,F1
11/10/2017,93,0.134,W150.2B2,W150.2B2A4,3,20C16ppt,20C32ppt,F1
11/10/2017,94,0.137,W150.2B2,W150.2B2A4,3,20C16ppt,20C32ppt,F1
11/10/2017,95,0.117,W150.2B2,W150.2B2C3,1,20C32ppt,20C32ppt,F1
11/10/2017,96,0.137,W150.2B2,W150.2B2C3,1,20C32ppt,20C32ppt,F1
11/10/2017,97,0.13,W150.2B2,W150.2B2C4,1,20C32ppt,20C32ppt,F1
11/10/2017,98,0.116,W150.2B2,W150.2B2C4,1,20C32ppt,20C32ppt,F1
11/10/2017,99,0.128,W150B3,W150B3A1.1,1,20C32ppt,20C32ppt,F1
11/10/2017,100,0.124,W150B3,W150B3A1.1,1,20C32ppt,20C32ppt,F1
11/10/2017,101,0.103,W150B3,W150B3A1.1,2,20C32ppt,20C32ppt,F1
11/10/2017,102,0.098,W150B3,W150B3A1.1,2,20C32ppt,20C32ppt,F1
11/10/2017,103,0.109,W150B3,W150B3A3,1,20C16ppt,20C32ppt,F1
11/10/2017,104,0.123,W150B3,W150B3A3,1,20C16ppt,20C32ppt,F1
11/10/2017,105,0.097,W150B3,W150B3A3,2,20C16ppt,20C32ppt,F1
11/10/2017,106,0.117,W150B3,W150B3A3,2,20C16ppt,20C32ppt,F1
11/10/2017,107,0.113,W150B3,W150B3A3,3,20C16ppt,20C32ppt,F1
11/10/2017,108,0.118,W150B3,W150B3A3,3,20C16ppt,20C32ppt,F1
11/10/2017,109,0.127,W150B3,W150B3C2,1,20C16ppt,20C32ppt,F1
11/10/2017,110,0.122,W150B3,W150B3C2,1,20C16ppt,20C32ppt,F1
11/10/2017,111,0.119,W150B3,W150B3C2,2,20C16ppt,20C32ppt,F1
11/10/2017,112,0.106,W150B3,W150B3C2,2,20C16ppt,20C32ppt,F1
11/10/2017,113,0.129,W150B3,W150B3C4,1,20C16ppt,20C32ppt,F1
11/10/2017,114,0.109,W150B3,W150B3C4,1,20C16ppt,20C32ppt,F1
11/15/2017,1,0.12,SCW48.2,SCW48.2A2,1,20C16ppt,20C16ppt,F1
11/15/2017,2,0.113,SCW48.2,SCW48.2A2,1,20C16ppt,20C16ppt,F1
11/15/2017,3,0.129,SCW48.2,SCW48.2A2,2,20C16ppt,20C16ppt,F1
11/15/2017,4,0.128,SCW48.2,SCW48.2A2,2,20C16ppt,20C16ppt,F1
11/15/2017,5,0.102,SCW48.2,SCW48.2A3,1,20C16ppt,20C16ppt,F1
11/15/2017,6,0.111,SCW48.2,SCW48.2A3,1,20C16ppt,20C16ppt,F1
11/15/2017,7,0.187,SCW48.2,SCW48.2A3,1,20C32ppt,20C16ppt,F1
11/15/2017,8,0.175,SCW48.2,SCW48.2A3,1,20C32ppt,20C16ppt,F1
11/15/2017,9,0.114,SCW48.2,SCW48.2A3,2,20C16ppt,20C16ppt,F1
11/15/2017,10,0.118,SCW48.2,SCW48.2A3,2,20C16ppt,20C16ppt,F1
11/15/2017,11,0.201,SCW48.2,SCW48.2A3,2,20C32ppt,20C16ppt,F1
11/15/2017,12,0.191,SCW48.2,SCW48.2A3,2,20C32ppt,20C16ppt,F1
11/15/2017,13,0.204,SCW48.2,SCW48.2A3,3,20C32ppt,20C16ppt,F1
11/15/2017,14,0.212,SCW48.2,SCW48.2A3,3,20C32ppt,20C16ppt,F1
11/15/2017,15,0.192,SCW48.2,SCW48.2A3,4,20C32ppt,20C16ppt,F1
11/15/2017,16,0.165,SCW48.2,SCW48.2A3,4,20C32ppt,20C16ppt,F1
11/15/2017,17,0.118,SCW48.2,SCW48.2B1,1,20C32ppt,20C16ppt,F1
11/15/2017,18,0.13,SCW48.2,SCW48.2B1,1,20C32ppt,20C16ppt,F1
11/15/2017,19,0.106,SCW48.2,SCW48.2B1,2,20C32ppt,20C16ppt,F1
11/15/2017,20,0.111,SCW48.2,SCW48.2B1,2,20C32ppt,20C16ppt,F1
11/15/2017,21,0.132,SCW48.2,SCW48.2B2,1,20C16ppt,20C16ppt,F1
11/15/2017,22,0.126,SCW48.2,SCW48.2B2,1,20C16ppt,20C16ppt,F1
11/15/2017,23,0.105,SCW48.2,SCW48.2B2,1,20C32ppt,20C16ppt,F1
11/15/2017,24,0.107,SCW48.2,SCW48.2B2,1,20C32ppt,20C16ppt,F1
11/15/2017,25,0.119,SCW48.2,SCW48.2B2,2,20C16ppt,20C16ppt,F1
11/15/2017,26,0.113,SCW48.2,SCW48.2B2,2,20C16ppt,20C16ppt,F1
11/15/2017,27,0.122,SCW48.2,SCW48.2B2,2,20C32ppt,20C16ppt,F1
11/15/2017,28,0.123,SCW48.2,SCW48.2B2,2,20C32ppt,20C16ppt,F1
11/15/2017,29,0.107,SCW48.2,SCW48.2C1,1,20C32ppt,20C16ppt,F1
11/15/2017,30,0.105,SCW48.2,SCW48.2C1,1,20C32ppt,20C16ppt,F1
11/15/2017,31,0.101,SCW48.2,SCW48.2C1,2,20C32ppt,20C16ppt,F1
11/15/2017,32,0.096,SCW48.2,SCW48.2C1,2,20C32ppt,20C16ppt,F1
11/15/2017,33,0.112,SCW48.2,SCW48.2C1,3,20C32ppt,20C16ppt,F1
11/15/2017,34,0.119,SCW48.2,SCW48.2C1,3,20C32ppt,20C16ppt,F1
11/15/2017,35,0.102,SCW48.2,SCW48.2C1,4,20C32ppt,20C16ppt,F1
11/15/2017,36,0.116,SCW48.2,SCW48.2C1,4,20C32ppt,20C16ppt,F1
11/15/2017,37,0.126,SCW48.2,SCW48.2C2,1,20C16ppt,20C16ppt,F1
11/15/2017,38,0.125,SCW48.2,SCW48.2C2,1,20C16ppt,20C16ppt,F1
11/15/2017,39,0.198,SCW49A3,SCW49A3A2,1,20C32ppt,20C32ppt,F1
11/15/2017,40,0.233,SCW49A3,SCW49A3A2,1,20C32ppt,20C32ppt,F1
11/15/2017,41,0.208,SCW49A3,SCW49A3A2,2,20C32ppt,20C32ppt,F1
11/15/2017,42,0.228,SCW49A3,SCW49A3A2,2,20C32ppt,20C32ppt,F1
11/15/2017,43,0.118,SCW49A3,SCW49A3B1,1,20C16ppt,20C32ppt,F1
11/15/2017,44,0.126,SCW49A3,SCW49A3B1,1,20C16ppt,20C32ppt,F1
11/15/2017,45,0.235,SCW49A3,SCW49A3B1,1,20C32ppt,20C32ppt,F1
11/15/2017,46,0.256,SCW49A3,SCW49A3B1,1,20C32ppt,20C32ppt,F1
11/15/2017,47,0.121,SCW49A3,SCW49A3B1,2,20C16ppt,20C32ppt,F1
11/15/2017,48,0.133,SCW49A3,SCW49A3B1,2,20C16ppt,20C32ppt,F1
11/15/2017,49,0.212,SCW49A3,SCW49A3B1,2,20C32ppt,20C32ppt,F1
11/15/2017,50,0.277,SCW49A3,SCW49A3B1,2,20C32ppt,20C32ppt,F1
11/15/2017,51,0.092,SCW49A3,SCW49A3C1,1,20C32ppt,20C32ppt,F1
11/15/2017,52,0.119,SCW49A3,SCW49A3C1,1,20C32ppt,20C32ppt,F1
11/15/2017,53,0.114,SCW49A3,SCW49A3C1,2,20C32ppt,20C32ppt,F1
11/15/2017,54,0.125,SCW49A3,SCW49A3C1,2,20C32ppt,20C32ppt,F1
11/15/2017,55,0.083,SCW49A3,SCW49A3C1,3,20C32ppt,20C32ppt,F1
11/15/2017,56,0.108,SCW49A3,SCW49A3C1,3,20C32ppt,20C32ppt,F1
11/15/2017,57,0.205,SCW49A3,SCW49A3C2,1,20C32ppt,20C32ppt,F1
11/15/2017,58,0.192,SCW49A3,SCW49A3C2,1,20C32ppt,20C32ppt,F1
11/15/2017,59,0.175,SCW49A3,SCW49A3C2,2,20C32ppt,20C32ppt,F1
11/15/2017,60,0.194,SCW49A3,SCW49A3C2,2,20C32ppt,20C32ppt,F1
11/15/2017,61,0.121,SCW50.2A1,SCW50.2A1A2,1,20C16ppt,20C16ppt,F1
11/15/2017,62,0.122,SCW50.2A1,SCW50.2A1A2,1,20C16ppt,20C16ppt,F1
11/15/2017,63,0.12,SCW50.2A1,SCW50.2A1A3,1,20C16ppt,20C16ppt,F1
11/15/2017,64,0.122,SCW50.2A1,SCW50.2A1A3,1,20C16ppt,20C16ppt,F1
11/15/2017,65,0.102,SCW50.2A1,SCW50.2A1C1,1,20C16ppt,20C16ppt,F1
11/15/2017,66,0.103,SCW50.2A1,SCW50.2A1C1,1,20C16ppt,20C16ppt,F1
11/15/2017,67,0.23,W144C1,W144C1A1,1,20C16ppt,20C16ppt,F1
11/15/2017,68,0.177,W144C1,W144C1A1,1,20C16ppt,20C16ppt,F1
11/15/2017,69,0.127,W144C1,W144C1A1,1,20C32ppt,20C16ppt,F1
11/15/2017,70,0.108,W144C1,W144C1A1,1,20C32ppt,20C16ppt,F1
11/15/2017,71,0.22,W144C1,W144C1A1,2,20C16ppt,20C16ppt,F1
11/15/2017,72,0.241,W144C1,W144C1A1,2,20C16ppt,20C16ppt,F1
11/15/2017,73,0.139,W144C1,W144C1A1,2,20C32ppt,20C16ppt,F1
11/15/2017,74,0.158,W144C1,W144C1A1,2,20C32ppt,20C16ppt,F1
11/15/2017,75,0.11,W144C1,W144C1A1,3,20C16ppt,20C16ppt,F1
11/15/2017,76,0.096,W144C1,W144C1A1,3,20C16ppt,20C16ppt,F1
11/15/2017,77,0.114,W144C1,W144C1B1,1,20C32ppt,20C16ppt,F1
11/15/2017,78,0.124,W144C1,W144C1B1,1,20C32ppt,20C16ppt,F1
11/15/2017,79,0.208,W144C1,W144C1C1,1,20C16ppt,20C16ppt,F1
11/15/2017,80,0.201,W144C1,W144C1C1,1,20C16ppt,20C16ppt,F1
11/15/2017,81,0.19,W144C1,W144C1C1,1,20C32ppt,20C16ppt,F1
11/15/2017,82,0.202,W144C1,W144C1C1,1,20C32ppt,20C16ppt,F1
11/15/2017,83,0.232,W144C1,W144C1C1,2,20C16ppt,20C16ppt,F1
11/15/2017,84,0.212,W144C1,W144C1C1,2,20C16ppt,20C16ppt,F1
11/15/2017,85,0.178,W144C1,W144C1C1,2,20C32ppt,20C16ppt,F1
11/15/2017,86,0.189,W144C1,W144C1C1,2,20C32ppt,20C16ppt,F1
11/15/2017,87,0.216,W144C1,W144C1C1,3,20C32ppt,20C16ppt,F1
11/15/2017,88,0.222,W144C1,W144C1C1,3,20C32ppt,20C16ppt,F1
11/15/2017,89,0.114,W144C1,W144C1C2,1,20C16ppt,20C16ppt,F1
11/15/2017,90,0.124,W144C1,W144C1C2,1,20C16ppt,20C16ppt,F1
11/15/2017,91,0.123,W144C4,W144C4C1,1,20C16ppt,20C16ppt,F1
11/15/2017,92,0.12,W144C4,W144C4C1,1,20C16ppt,20C16ppt,F1
11/15/2017,93,0.115,W144C4,W144C4C2,1,20C16ppt,20C16ppt,F1
11/15/2017,94,0.115,W144C4,W144C4C2,1,20C16ppt,20C16ppt,F1
11/15/2017,95,0.118,W144C4,W144C4C2,2,20C16ppt,20C16ppt,F1
11/15/2017,96,0.119,W144C4,W144C4C2,2,20C16ppt,20C16ppt,F1
11/15/2017,97,0.123,W150.2A1,W150.2A1A1,1,20C32ppt,20C16ppt,F1
11/15/2017,98,0.12,W150.2A1,W150.2A1A1,1,20C32ppt,20C16ppt,F1
11/15/2017,99,0.251,W150.2A1,W150.2A1B1,1,20C32ppt,20C16ppt,F1
11/15/2017,100,0.17,W150.2A1,W150.2A1B1,1,20C32ppt,20C16ppt,F1
11/15/2017,101,0.243,W150.2A1,W150.2A1B1,2,20C32ppt,20C16ppt,F1
11/15/2017,102,0.259,W150.2A1,W150.2A1B1,2,20C32ppt,20C16ppt,F1
11/15/2017,103,0.283,W150.2A1,W150.2A1B1,3,20C32ppt,20C16ppt,F1
11/15/2017,104,0.252,W150.2A1,W150.2A1B1,3,20C32ppt,20C16ppt,F1
11/15/2017,105,0.166,W150.2A1,W150.2A1C1,1,20C32ppt,20C16ppt,F1
11/15/2017,106,0.171,W150.2A1,W150.2A1C1,1,20C32ppt,20C16ppt,F1
11/15/2017,107,0.13,W150.2A1,W150.2A1C2,1,20C32ppt,20C16ppt,F1
11/15/2017,108,0.127,W150.2A1,W150.2A1C2,1,20C32ppt,20C16ppt,F1
11/15/2017,109,0.119,W150.2A1,W150.2A1C2,2,20C32ppt,20C16ppt,F1
11/15/2017,110,0.13,W150.2A1,W150.2A1C2,2,20C32ppt,20C16ppt,F1
11/15/2017,111,0.213,W150.2A3,W150.2A3C1,1,20C16ppt,20C32ppt,F1
11/15/2017,112,0.189,W150.2A3,W150.2A3C1,1,20C16ppt,20C32ppt,F1
11/15/2017,113,0.154,W150.2A3,W150.2A3C1,2,20C16ppt,20C32ppt,F1
11/15/2017,114,0.153,W150.2A3,W150.2A3C1,2,20C16ppt,20C32ppt,F1
11/15/2017,115,0.202,W150.2A3,W150.2A3C1,3,20C16ppt,20C32ppt,F1
11/15/2017,116,0.133,W150.2A3,W150.2A3C1,3,20C16ppt,20C32ppt,F1
11/15/2017,117,0.181,W150.2B2,W150.2B2A2,1,20C32ppt,20C32ppt,F1
11/15/2017,118,0.193,W150.2B2,W150.2B2A2,1,20C32ppt,20C32ppt,F1
11/15/2017,119,0.107,W150.2B2,W150.2B2A3,1,20C16ppt,20C32ppt,F1
11/15/2017,120,0.116,W150.2B2,W150.2B2A3,1,20C16ppt,20C32ppt,F1
11/15/2017,121,0.209,W150.2B2,W150.2B2A4,1,20C16ppt,20C32ppt,F1
11/15/2017,122,0.198,W150.2B2,W150.2B2A4,1,20C16ppt,20C32ppt,F1
11/15/2017,123,0.225,W150.2B2,W150.2B2B1,1,20C16ppt,20C32ppt,F1
11/15/2017,124,0.22,W150.2B2,W150.2B2B1,1,20C16ppt,20C32ppt,F1
11/15/2017,125,0.204,W150.2B2,W150.2B2B1,1,20C32ppt,20C32ppt,F1
11/15/2017,126,0.188,W150.2B2,W150.2B2B1,1,20C32ppt,20C32ppt,F1
11/15/2017,127,0.19,W150.2B2,W150.2B2B3,1,20C16ppt,20C32ppt,F1
11/15/2017,128,0.201,W150.2B2,W150.2B2B3,1,20C16ppt,20C32ppt,F1
11/15/2017,129,0.276,W150.2B2,W150.2B2B3,1,20C32ppt,20C32ppt,F1
11/15/2017,130,0.221,W150.2B2,W150.2B2B3,1,20C32ppt,20C32ppt,F1
11/15/2017,131,0.125,W150.2B2,W150.2B2C1,1,20C32ppt,20C32ppt,F1
11/15/2017,132,0.111,W150.2B2,W150.2B2C1,1,20C32ppt,20C32ppt,F1
11/15/2017,133,0.116,W150.2B2,W150.2B2C1,2,20C32ppt,20C32ppt,F1
11/15/2017,134,0.118,W150.2B2,W150.2B2C1,2,20C32ppt,20C32ppt,F1
11/15/2017,135,0.144,W150.2B2,W150.2B2C3,1,20C16ppt,20C32ppt,F1
11/15/2017,136,0.154,W150.2B2,W150.2B2C3,1,20C16ppt,20C32ppt,F1
11/15/2017,137,0.131,W150.2B2,W150.2B2C3,2,20C16ppt,20C32ppt,F1
11/15/2017,138,0.127,W150.2B2,W150.2B2C3,2,20C16ppt,20C32ppt,F1
11/15/2017,139,0.249,W150.2B2,W150.2B2C4,1,20C16ppt,20C32ppt,F1
11/15/2017,140,0.197,W150.2B2,W150.2B2C4,1,20C16ppt,20C32ppt,F1
11/15/2017,141,0.125,W150.2B2,W150.2B2C4,1,20C32ppt,20C32ppt,F1
11/15/2017,142,0.136,W150.2B2,W150.2B2C4,1,20C32ppt,20C32ppt,F1
11/15/2017,143,0.179,W150.2B2,W150.2B2C4,2,20C32ppt,20C32ppt,F1
11/15/2017,144,0.214,W150.2B2,W150.2B2C4,2,20C32ppt,20C32ppt,F1
11/15/2017,145,0.193,W150.2B2,W150.2B2C4,3,20C32ppt,20C32ppt,F1
11/15/2017,146,0.225,W150.2B2,W150.2B2C4,3,20C32ppt,20C32ppt,F1
11/15/2017,147,0.105,W150B3,W150B3A2,1,20C16ppt,20C32ppt,F1
11/15/2017,148,0.126,W150B3,W150B3A2,1,20C16ppt,20C32ppt,F1
